id,property_id,score
3681,18997,1
3682,18998,1
3683,18999,1
3684,19000,1
3685,19001,1
3686,19002,1
3687,19003,1
3688,19004,1
3689,19005,1
3690,19006,1
3691,19007,1
3692,19008,1
3693,19009,1
3694,19010,1
3695,19011,1
3696,19012,1
3697,19013,1
3698,19014,1
3699,19015,1
3700,19016,1
3701,19017,1
3702,19018,1
3703,19019,1
3704,19020,1
3705,19021,1
3706,19022,1
3707,19023,1
3708,19024,1
3709,19025,1
3710,19026,1
3711,19027,1
3712,19028,1
3713,19029,1
3714,19030,1
3715,19031,1
3716,19032,1
3717,19033,1
3718,19035,1
3719,19037,1
3720,19039,1
3721,19040,1
3722,19043,1
3723,19044,1
3724,19046,1
3725,19048,1
3726,19050,1
3727,19052,1
3728,19053,1
3729,19054,1
3730,19055,1
3731,19056,1
3732,19057,1
3733,19058,1
3734,19059,1
3735,19060,1
3736,19061,1
3737,19062,1
3738,19063,1
3739,19064,1
3740,19065,1
3741,19066,1
3742,19067,1
3743,19068,1
3744,19069,1
3745,19070,1
3746,19071,1
