id,property_id,score
2067,16192,
2068,16193,
2069,16194,
2070,16195,
2071,16196,
2072,16197,
2073,16198,
2074,16199,
2075,16200,
2076,16201,
2077,16202,
2078,16203,
2079,16204,
2080,16205,
2081,16206,
2082,16207,
2083,16208,
2084,16209,
2085,16210,
2086,16211,
2087,16212,
2088,16213,
2089,16214,
2090,16216,
2091,16217,
2092,16218,
2093,16219,
2094,16220,
2095,16222,
2096,16223,
2097,16224,
2098,16225,
2099,16226,
2100,16227,
2101,16228,
2102,16229,
2103,16230,
2104,16231,
2105,16232,
2106,16233,
2107,16234,
2108,16235,
2109,16236,
2110,16237,
2111,16238,
2112,16239,
2113,16240,
2114,16241,
2115,16242,
2116,16243,
2117,16244,
2118,16245,
2119,16246,
2120,16247,
2121,16248,
2122,16249,
2123,16250,
2124,16251,
2125,16252,
2126,16253,
2127,16254,
2128,16255,
2129,16256,
2130,16257,
2131,16258,
2132,16259,
2133,16260,
2134,16261,
2135,16262,
2136,16263,
2137,16264,1
2138,16265,
2139,16266,
2140,16267,
2141,16268,
2142,16269,
2143,16270,
2144,16271,
2145,16272,
2146,16273,
2147,16274,
2148,16275,
2149,16276,
2150,16277,
2151,16278,
2152,16279,
2153,16280,
2154,16281,
2155,16282,
2156,16283,
2157,16284,
2158,16285,
2159,16286,
2160,16287,
2161,16288,
2162,16289,
2163,16290,
2164,16291,
2165,16292,
2166,16293,
2167,16294,
2168,16295,
2169,16296,
2170,16297,
2171,16298,
2172,16299,
2173,16300,
2174,16301,
2175,16302,
2176,16303,
2177,16304,
2178,16305,
2179,16306,
2180,16307,
2181,16308,
2182,16309,
2183,16310,1
2184,16311,
2185,16312,
2186,16313,2
2187,16314,
2188,16315,
2189,16316,
2190,16317,
2191,16318,
2192,16319,
2193,16320,
2194,16321,
2195,16322,
2196,16323,
2197,16324,
2198,16325,
2199,16326,
2200,16327,
2201,16328,
2202,16329,
2203,16330,
2204,16331,
2205,16332,
2206,16333,
2207,16334,2
2208,16335,
2209,16336,
2210,16337,
2211,16338,5
2212,16339,
2213,16340,
2214,16341,
2215,16342,
2216,16343,
2217,16344,
2218,16345,
2219,16346,
2220,16347,
2221,16348,
2222,16349,
2223,16350,
2224,16351,
2225,16352,
2226,16353,
2227,16354,
2228,16355,
2229,16356,
2230,16357,
2231,16358,
2232,16359,
2233,16360,
2234,16361,
2235,16362,
2236,16363,
2237,16364,
2238,16365,
2239,16366,
2240,16367,
2241,16368,
2242,16369,
2243,16370,
2244,16371,
2245,16372,
2246,16373,
2247,16374,
2248,16375,1
2249,16376,
2250,16377,
2251,16378,
2252,16379,
2253,16380,
2254,16381,
2255,16382,
2256,16383,
2257,16384,
2258,16385,
2259,16386,
2260,16387,
2261,16388,
2262,16389,2
2263,16390,
2264,16391,
2265,16392,
2266,16393,
2267,16394,
2268,16395,
2269,16396,
2270,16397,
2271,16398,
2272,16399,
2273,16400,
2274,16401,
2275,16402,
2276,16403,
2277,16404,
2278,16405,
2279,16406,
2280,16407,
2281,16408,
2282,16409,
2283,16410,
2284,16411,
2285,16412,
2286,16413,
2287,16414,
2288,16415,
2289,16416,
2290,16417,
2291,16418,
2292,16419,
2293,16420,
2294,16421,
2295,16422,
2296,16423,1
2297,16424,
2298,16425,
2299,16426,
2300,16427,
2301,16428,
2302,16429,
2303,16430,
2304,16431,
2305,16432,
2306,16433,
2307,16434,
2308,16435,
2309,16436,
2310,16437,2
2311,16438,
2312,16439,
2313,16440,
2314,16441,
2315,16442,
2316,16443,
2317,16444,1
2318,16445,
2319,16446,
2320,16447,
2321,16448,
2322,16449,
2323,16450,
2324,16451,
2325,16452,
2326,16453,
2327,16454,
2328,16455,
2329,16456,
2330,16457,
2331,16458,
2332,16459,
2333,16460,
2334,16461,
2335,16462,
2336,16463,
2337,16464,
2338,16465,
2339,16466,
2340,16467,
2341,16468,
2342,16469,
2343,16470,
2344,16471,
2345,16472,
2346,16473,
2347,16474,
2348,16475,
2349,16476,
2350,16477,
2351,16478,
2352,16479,
2353,16480,
2354,16482,
2355,16483,
2356,16484,
2357,16485,
2358,16486,
2359,16487,
2360,16488,
2361,16489,
2362,16490,
2363,16491,
2364,16492,
2365,16493,
2366,16494,
2367,16495,
2368,16496,
2369,16497,
2370,16498,
2371,16499,
2372,16500,1
2373,16501,
2374,16502,
2375,16503,
2376,16504,
2377,16505,
2378,16506,
2379,16507,
2380,16508,
2381,16509,
2382,16510,
2383,16511,2
2384,16512,
2385,16513,
2386,16514,
2387,16515,
2388,16516,
2389,16517,
2390,16518,
2391,16519,
2392,16520,
2393,16521,
2394,16522,
2395,16523,
2396,16524,
2397,16525,
2398,16526,
2399,16527,
2400,16528,
2401,16529,
2402,16530,
2403,16531,
2404,16532,
2405,16533,
2406,16534,
2407,16535,
2408,16536,
2409,16537,
2410,16538,
2411,16539,1
2412,16540,
2413,16541,
2414,16542,
2415,16543,
2416,16544,
2417,16545,
2418,16546,
2419,16547,
2420,16548,
2421,16549,
2422,16550,
2423,16551,
2424,16552,
2425,16553,
2426,16554,
2427,16555,
2428,16556,
2429,16557,
2430,16558,
2431,16559,
2432,16560,
2433,16561,
2434,16563,
2435,16564,
2436,16565,
2437,16566,
2438,16567,
2439,16568,
2440,16569,
2441,16570,
2442,16571,
2443,16572,
2444,16573,2
2445,16574,
2446,16575,
2447,16576,
2448,16577,1
2449,16578,
2450,16579,
2451,16580,
2452,16581,
2453,16582,
2454,16583,
2455,16584,
2456,16585,
2457,16586,
2458,16587,
2459,16588,
2460,16589,
2461,16590,
2462,16591,
2463,16592,
2464,16593,
2465,16594,
2466,16595,
2467,16596,
2468,16597,
2469,16598,
2470,16599,
2471,16600,
2472,16601,
2473,16602,
2474,16603,
2475,16604,
2476,16605,
2477,16606,
2478,16607,
2479,16608,
2480,16609,
2481,16610,
2482,16611,
2483,16612,
2484,16613,
2485,16614,
2486,16615,
2487,16616,
2488,16617,
2489,16618,
2490,16619,
2491,16620,
2492,16621,
2493,16622,
2494,16623,
2495,16624,
2496,16625,
2497,16626,
2498,16627,
2499,16628,
2500,16629,
2501,16630,
2502,16631,
2503,16632,
2504,16633,
2505,16634,
2506,16635,
2507,16636,
2508,16637,
2509,16638,
2510,16639,
2511,16640,
2512,16641,
2513,16642,
2514,16643,
2515,16644,
2516,16645,
2517,16646,
2518,16647,
2519,16648,
2520,16649,1
2521,16650,
2522,16651,
2523,16652,
2524,16653,
2525,16654,
2526,16656,
2527,16657,
2528,16658,
2529,16659,
2530,16660,1
2531,16661,
2532,16662,
2533,16663,
2534,16664,1
2535,16665,
2536,16666,
2537,16667,
2538,16668,
2539,16669,
2540,16670,
2541,16671,
2542,16672,
2543,16673,
2544,16674,
2545,16675,
2546,16676,6
2547,16677,
2548,16678,
2549,16679,2
2550,16680,
2551,16681,
2552,16682,7
2553,16683,1
2554,16684,
2555,16685,
2556,16686,2
2557,16687,
2558,16688,
2559,16689,
2560,16690,
2561,16691,1
2562,16692,
2563,16693,2
2564,16694,
2565,16695,3
2566,16696,
2567,16697,
2568,16698,
2569,16699,
2570,16700,
2571,16701,
2572,16702,
2573,16703,
2574,16704,2
2575,16705,
2576,16706,
2577,16707,
2578,16708,
2579,16709,1
2580,16710,
2581,16711,1
2582,16713,
2583,16714,1
2584,16715,
2585,16716,
2586,16717,
2587,16718,
2588,16719,
2589,16720,
2590,16721,
2591,16722,
2592,16723,1
2593,16724,3
2594,16725,
2595,16726,
2596,16727,3
2597,16728,
2598,16729,
2599,16730,
2600,16731,
2601,16732,
2602,16733,
2603,16734,1
2604,16735,2
2605,16736,
2606,16737,4
2607,16738,
2608,16739,
2609,16740,
2610,16741,
2611,16742,1
2612,16743,2
2613,16744,
2614,16745,
2615,16746,
2616,16747,
2617,16748,
2618,16749,
2619,16750,
2620,16751,
2621,16752,
2622,16753,
2623,16754,
2624,16755,3
2625,16756,1
2626,16757,
2627,16758,
2628,16759,
2629,16760,
2630,16761,
2631,16762,
2632,16763,
2633,16764,
2634,16765,
2635,16766,
2636,16767,
2637,16768,
2638,16769,
2639,16770,
2640,16771,
2641,16772,
2642,16773,
2643,16774,
2644,16775,
2645,16776,
2646,16777,
2647,16778,
2648,16779,
2649,16780,
2650,16781,
2651,16782,
2652,16783,
2653,16784,
2654,16785,
2655,16786,1
2656,16787,
2657,16788,
2658,16789,
2659,16790,
2660,16791,
2661,16792,
2662,16793,
2663,16794,1
2664,16795,
2665,16796,1
2666,16797,
2667,16798,
2668,16799,
2669,16800,
2670,16801,
2671,16802,
2672,16803,
2673,16804,
2674,16805,
2675,16806,1
2676,16807,
2677,16808,
2678,16809,
2679,16810,
2680,16811,
2681,16812,
2682,16813,
2683,16814,
2684,16815,
2685,16816,1
2686,16817,
2687,16818,
2688,16819,
2689,16820,
2690,16821,
2691,16822,
2692,16823,
2693,16824,
2694,16825,
2695,16826,
2696,16827,
2697,16828,
2698,16829,
2699,16830,
2700,16831,
2701,16832,
2702,16833,
2703,16834,
2704,16835,1
2705,16836,
2706,16837,
2707,16838,
2708,16839,
2709,16840,
2710,16841,
2711,16842,
2712,16843,
2713,16844,
2714,16845,
2715,16846,
2716,16847,
2717,16848,
2718,16849,
2719,16850,
2720,16851,
2721,16852,
2722,16853,
2723,16854,
2724,16855,
2725,16856,
2726,16857,
2727,16858,
2728,16859,
2729,16860,
2730,16861,
2731,16862,
2732,16863,
2733,16864,
2734,16865,
2735,16866,
2736,16867,
2737,16868,
2738,16869,
2739,16870,
2740,16871,
2741,16872,
2742,16873,
2743,16874,
2744,16875,
2745,16876,
2746,16877,
2747,16878,
2748,16879,
2749,16880,
2750,16881,
2751,16882,1
2752,16883,
2753,16884,2
2754,16885,
2755,16886,
2756,16887,
2757,16888,
2758,16889,
2759,16890,
2760,16891,
2761,16892,
2762,16893,
2763,16894,
2764,16895,
2765,16896,
2766,16897,
2767,16898,
2768,16899,
2769,16900,
2770,16901,
2771,16902,
2772,16903,
2773,16904,
2774,16905,
2775,16906,
2776,16907,
2777,16908,
2778,16909,
2779,16910,
2780,16911,
2781,16912,
2782,16913,2
2783,16914,
2784,16915,
2785,16916,
2786,16917,
2787,16918,1
2788,16919,
2789,16920,
2790,16921,
2791,16922,
2792,16923,
2793,16924,
2794,16925,
2795,16926,
2796,16927,
2797,16928,
2798,16929,
2799,16930,
2800,16931,
2801,16932,
2802,16933,
2803,16934,
2804,16935,
2805,16936,
2806,16937,
2807,16938,2
2808,16939,
2809,16940,
2810,16941,
2811,16942,
2812,16943,
2813,16944,3
2814,16945,
2815,16946,
2816,16947,
2817,16948,
2818,16949,
2819,16950,
2820,16951,
2821,16952,
2822,16953,
2823,16954,1
2824,16955,
2825,16956,
2826,16957,
2827,16958,
2828,16959,
2829,16960,
2830,16961,
2831,16962,
2832,16963,
2833,16964,
2834,16965,
2835,16966,
2836,16967,1
2837,16968,
2838,16969,
2839,16970,
2840,16971,
2841,16972,
2842,16973,
2843,16974,
2844,16975,
2845,16976,
2846,16977,
2847,16978,1
2848,16979,1
2849,16980,
2850,16981,
2851,16982,
2852,16983,
2853,16984,
2854,16985,4
2855,16986,
2856,16987,
2857,16988,
2858,16989,
2859,16990,
2860,16991,
2861,16992,8
2862,16993,
2863,16994,1
2864,16995,
2865,16996,
2866,16997,
2867,16998,1
2868,16999,
2869,17000,
2870,17001,2
2871,17002,
2872,17003,
2873,17004,
2874,17005,
2875,17006,
2876,17007,3
2877,17008,
2878,17009,
2879,17010,
2880,17011,
2881,17012,
2882,17013,
2883,17014,
2884,17015,
2885,17016,
2886,17017,
2887,17018,
2888,17019,
2889,17020,2
2890,17021,
2891,17022,
2892,17023,
2893,17024,
2894,17025,
2895,17026,
2896,17027,
2897,17028,
2898,17029,
2899,17030,
2900,17031,
2901,17032,
2902,17033,
2903,17034,
2904,17035,
2905,17036,
2906,17037,
2907,17038,
2908,17039,
2909,17040,
2910,17041,
2911,17042,
2912,17043,
2913,17044,
2914,17045,
2915,17046,
2916,17047,
2917,17048,1
2918,17049,
2919,17050,
2920,17051,
2921,17052,
2922,17053,1
2923,17054,
2924,17055,
2925,17056,
2926,17057,3
2927,17058,
2928,17059,
2929,17060,
2930,17061,
2931,17062,
2932,17063,
2933,17064,1
2934,17065,
2935,17066,
2936,17067,
2937,17069,
2938,17070,
2939,17071,
2940,17072,
2941,17073,
2942,17074,
2943,17075,
2944,17076,
2945,17077,
2946,17078,
2947,17079,
2948,17080,
2949,17081,
2950,17082,
2951,17083,1
2952,17084,
2953,17085,
2954,17086,
2955,17087,
2956,17088,
2957,17089,
2958,17090,
2959,17091,1
2960,17092,
2961,17093,1
2962,17094,
2963,17095,1
2964,17096,
2965,17097,
2966,17098,
2967,17099,
2968,17100,
2969,17101,
2970,17102,1
2971,17103,
2972,17104,
2973,17105,
2974,17106,
2975,17107,
2976,17108,
2977,17109,
2978,17110,
2979,17111,
2980,17112,
2981,17113,
2982,17114,
2983,17115,
2984,17116,
2985,17117,
2986,17118,
2987,17184,1
2988,17234,1
2989,17253,6
2990,17257,1
2991,17264,1
2992,17550,1
2993,17554,1
2994,17555,1
2995,17556,5
2996,17557,2
2997,17558,1
2998,17559,3
2999,17560,1
3000,17561,2
3001,17562,3
3002,17563,2
3003,17564,1
3004,17565,1
3005,17566,13
3006,17567,16
3007,17568,3
3008,17569,3
3009,17570,1
3010,17571,1
3011,17572,1
3012,17573,13
3013,17574,1
3014,17575,2
3015,17576,27
3016,17577,6
3017,17578,1
3018,17579,4
3019,17580,1
3020,17581,1
3021,17582,1
3022,17583,1
3023,17584,1
3024,17585,7
3025,17586,1
3026,17587,1
3027,17588,1
3028,17589,1
3029,17590,5
3030,17591,1
3031,17592,1
3032,17593,1
3033,17594,1
3034,17595,1
3035,17596,1
3036,17597,1
3037,17598,2
3038,17599,1
3039,17600,1
3040,17601,2
3041,17602,1
3042,17603,2
3043,17604,1
3044,17605,1
3045,17606,1
3046,17607,2
3047,17608,1
3048,17609,1
3049,17610,2
3050,17611,1
3051,17612,1
3052,17613,1
3053,17614,1
3054,17615,1
3055,17616,1
3056,17617,7
3057,17619,4
3058,17620,4
3059,17621,9
3060,17622,1
3061,17623,1
3062,17624,1
3063,17625,1
3064,17626,1
3065,17627,1
3066,17628,1
3067,17629,1
3068,17630,4
3069,17631,2
3070,17632,3
3071,17633,2
3072,17634,2
3073,17635,8
3074,17636,1
3075,17637,1
3076,17638,2
3077,17639,1
3078,17640,1
3079,17641,1
3080,17642,1
3081,17643,5
3082,17644,1
3083,17645,1
3084,17646,1
3085,17647,1
3086,17648,1
3087,17649,1
3088,17650,1
3089,17651,1
3090,17652,1
3091,17653,1
3092,17654,4
3093,17655,4
3094,17656,1
3095,17657,2
3096,17658,1
3097,17659,2
3098,17660,1
3099,17661,2
3100,17662,2
3101,17663,1
3102,17664,3
3103,17665,5
3104,17666,4
3105,17667,1
3106,17668,4
3107,17669,4
3108,17670,1
3109,17671,2
3110,17672,1
3111,17673,1
3112,17674,1
3113,17675,1
3114,17676,1
3115,17677,2
3116,17678,2
3117,17679,1
3118,17680,3
3119,17681,5
3120,17682,2
3121,17683,1
3122,17684,1
3123,17685,1
3124,17686,1
3125,17687,2
3126,17688,1
3127,17689,1
3128,17690,3
3129,17691,1
3130,17692,1
3131,17693,2
3132,17694,7
3133,17695,1
3134,17696,2
3135,17697,5
3136,17698,1
3137,17699,2
3138,17700,3
3139,17701,1
3140,17702,1
3141,17703,2
3142,17704,3
3143,17705,2
3144,17706,2
3145,17707,2
3146,17708,1
3147,17709,1
3148,17710,1
3149,17711,6
3150,17712,1
3151,17713,2
3152,17714,1
3153,17715,1
3154,17716,1
3155,17717,2
3156,17718,1
3157,17719,3
3158,17720,1
3159,17721,4
3160,17722,3
3161,17723,1
3162,17724,2
3163,17725,1
3164,17726,1
3165,17727,1
3166,17728,2
3167,17729,3
3168,17730,1
3169,17731,1
3170,17732,6
3171,17733,1
3172,17734,1
3173,17735,3
3174,17736,1
3175,17737,2
3176,17738,3
3177,17739,9
3178,17740,1
3179,17741,1
3180,17742,3
3181,17743,1
3182,17744,2
3183,17745,1
3184,17746,1
3185,17747,1
3186,17748,1
3187,17749,19
3188,17750,1
3189,17751,1
3190,17752,1
3191,17753,1
3192,17754,1
3193,17755,1
3194,17756,1
3195,17757,2
3196,17758,1
3197,17759,1
3198,17760,1
3199,17761,1
3200,17762,2
3201,17763,1
3202,17764,1
3203,17765,1
3204,17766,1
3205,17767,2
3206,17768,1
3207,17769,2
3208,17770,2
3209,17771,1
3210,17772,2
3211,17773,2
3212,17774,2
3213,17775,2
3214,17776,4
3215,17777,2
3216,17778,3
3217,17779,2
3218,17780,2
3219,17781,2
3220,17782,2
3221,17783,10
3222,17785,3
3223,17786,
3224,17790,1
3225,17793,2
3226,17817,
3227,17826,1
3228,17830,1
3229,18013,1
3230,18019,1
3231,18033,1
3232,18034,1
3233,18035,3
3234,18036,1
3235,18037,3
3236,18038,1
3237,18039,1
3238,18040,1
3239,18041,2
3240,18042,1
3241,18043,1
3242,18044,8
3243,18045,1
3244,18046,1
3245,18047,2
3246,18048,1
3247,18049,1
3248,18050,1
3249,18051,1
3250,18052,4
3251,18053,1
3252,18054,2
3253,18055,1
3254,18056,1
3255,18057,1
3256,18058,1
3257,18059,1
3258,18060,1
3259,18061,1
3260,18063,1
3261,18064,1
3262,18065,5
3263,18066,1
3264,18067,1
3265,18068,1
3266,18069,2
3267,18070,3
3268,18071,1
3269,18072,6
3270,18073,2
3271,18074,1
3272,18075,1
3273,18076,1
3274,18077,1
3275,18078,3
3276,18079,1
3277,18080,1
3278,18081,1
3279,18082,1
3280,18083,1
3281,18084,1
3282,18085,1
3283,18086,1
3284,18087,2
3285,18088,1
3286,18089,1
3287,18090,1
3288,18091,1
3289,18092,1
3290,18093,3
3291,18094,1
3292,18095,2
3293,18096,1
3294,18097,1
3295,18098,2
3296,18099,1
3297,18100,1
3298,18101,1
3299,18102,1
3300,18103,5
3301,18104,1
3302,18105,1
3303,18106,1
3304,18107,1
3305,18108,1
3306,18109,1
3307,18110,1
3308,18111,1
3309,18112,1
3310,18113,1
3311,18114,1
3312,18115,4
3313,18116,1
3314,18117,1
3315,18118,1
3316,18119,1
3317,18120,1
3318,18121,1
3319,18122,2
3320,18123,2
3321,18124,2
3322,18125,2
3323,18126,1
3324,18127,1
3325,18128,1
3326,18129,1
3327,18130,1
3328,18131,1
3329,18132,1
3330,18133,1
3331,18134,1
3332,18135,6
3333,18136,3
3334,18137,1
3335,18138,1
3336,18139,1
3337,18140,1
3338,18141,2
3339,18142,1
3340,18143,1
3341,18144,1
3342,18145,1
3343,18146,1
3344,18147,1
3345,18148,2
3346,18149,1
3347,18150,1
3348,18151,1
3349,18152,1
3350,18153,1
3351,18154,2
3352,18155,1
3353,18156,1
3354,18157,1
3355,18158,1
3356,18159,2
3357,18160,2
3358,18161,1
3359,18162,2
3360,18163,1
3361,18164,1
3362,18165,1
3363,18166,1
3364,18167,1
3365,18168,2
3366,18169,1
3367,18170,2
3368,18171,1
3369,18172,3
3370,18173,1
3371,18174,1
3372,18175,1
3373,18176,1
3374,18177,1
3375,18178,2
3376,18179,1
3377,18180,1
3378,18181,1
3379,18182,4
3380,18183,2
3381,18184,1
3382,18185,1
3383,18186,1
3384,18187,2
3385,18188,1
3386,18189,1
3387,18190,1
3388,18191,1
3389,18192,1
3390,18193,1
3391,18194,1
3392,18195,1
3393,18196,1
3394,18197,1
3395,18198,2
3396,18199,1
3397,18200,1
3398,18201,2
3399,18202,1
3400,18203,1
3401,18204,2
3402,18205,1
3403,18206,1
3404,18207,1
3405,18208,1
3406,18209,1
3407,18210,1
3408,18211,1
3409,18212,2
3410,18213,1
3411,18214,2
3412,18215,1
3413,18216,2
3414,18217,2
3415,18218,5
3416,18219,1
3417,18220,2
3418,18221,1
3419,18222,4
3420,18223,2
3421,18224,1
3422,18225,1
3423,18226,1
3424,18227,1
3425,18228,1
3426,18229,3
3427,18230,1
3428,18231,1
3429,18232,1
3430,18233,1
3431,18234,1
3432,18235,4
3433,18236,3
3434,18237,1
3435,18238,1
3436,18239,1
3437,18240,1
3438,18241,2
3439,18242,2
3440,18243,1
3441,18244,1
3442,18245,1
3443,18246,1
3444,18247,1
3445,18248,3
3446,18249,1
3447,18250,1
3448,18251,1
3449,18252,1
3450,18253,1
3451,18254,1
3452,18255,1
3453,18256,2
3454,18257,1
3455,18258,1
3456,18259,1
3457,18260,2
3458,18261,1
3459,18262,1
3460,18263,1
3461,18264,1
3462,18265,1
3463,18266,1
3464,18267,2
3465,18268,1
3466,18269,2
3467,18270,1
3468,18271,1
3469,18272,2
3470,18273,1
3471,18274,2
3472,18275,1
3473,18276,1
3474,18277,1
3475,18278,4
3476,18279,2
3477,18280,1
3478,18281,1
3479,18282,1
3480,18283,2
3481,18284,3
3482,18285,1
3483,18286,2
3484,18287,1
3485,18288,1
3486,18289,2
3487,18290,1
3488,18291,1
3489,18292,1
3490,18293,1
3491,18294,1
3492,18295,1
3493,18296,1
3494,18297,1
3495,18298,1
3496,18299,1
3497,18300,1
3498,18301,2
3499,18302,1
3500,18303,1
3501,18304,2
3502,18305,2
3503,18306,1
3504,18307,1
3505,18308,1
3506,18309,1
3507,18310,2
3508,18311,1
3509,18312,1
3510,18313,1
3511,18314,2
3512,18315,1
3513,18316,1
3514,18317,1
3515,18318,1
3516,18319,1
3517,18320,1
3518,18321,1
3519,18322,1
3520,18323,1
3521,18324,1
3522,18325,1
3523,18326,1
3524,18327,1
3525,18328,1
3526,18329,1
3527,18330,1
3528,18331,1
3529,18332,1
3530,18333,1
3531,18334,1
3532,18335,1
3533,18336,1
3534,18337,1
3535,18338,2
3536,18339,1
3537,18340,1
3538,18341,1
3539,18342,1
3540,18343,2
3541,18344,1
3542,18345,2
3543,18346,1
3544,18347,1
3545,18348,2
3546,18349,1
3547,18350,1
3548,18351,1
3549,18352,1
3550,18353,1
3551,18354,1
3552,18355,1
3553,18356,1
3554,18357,1
3555,18358,1
3556,18359,1
3557,18360,1
3558,18361,1
3559,18362,1
3560,18363,1
3561,18364,1
3562,18365,1
3563,18366,1
3564,18367,2
3565,18368,1
3566,18369,1
3567,18370,2
3568,18371,1
3569,18372,2
3570,18373,1
3571,18374,1
3572,18375,3
3573,18376,1
3574,18377,1
3575,18378,2
3576,18379,1
3577,18380,1
3578,18381,2
3579,18382,3
3580,18383,1
3581,18384,1
3582,18385,1
3583,18386,1
3584,18387,1
3585,18402,1
3586,18403,1
3587,18404,2
3588,18405,2
3589,18406,1
3590,18407,1
3591,18408,1
3592,18409,1
3593,18410,1
3594,18411,1
3595,18412,1
3596,18413,1
3597,18414,1
3598,18415,1
3599,18416,1
3600,18417,3
3601,18418,1
3602,18419,1
3603,18420,1
3604,18421,1
3605,18422,1
3606,18423,1
3607,18424,1
3608,18425,1
3609,18426,1
3610,18427,1
3611,18428,1
3612,18429,2
3613,18430,3
3614,18431,2
3615,18432,1
3616,18433,1
3617,18434,1
3618,18435,1
3619,18436,1
3620,18437,1
3621,18438,1
3622,18439,1
3623,18440,1
3624,18441,1
3625,18442,1
3626,18443,2
3627,18444,1
3628,18445,2
3629,18446,1
3630,18447,2
3631,18448,2
3632,18449,1
3633,18450,1
3634,18451,1
3635,18452,1
3636,18453,1
3637,18454,1
3638,18455,1
3639,18456,1
3640,18457,1
3641,18458,1
3642,18459,1
3643,18460,1
3644,18461,1
3645,18462,1
3646,18463,1
3647,18464,1
3648,18465,1
3649,18466,1
3650,18467,1
3651,18468,2
3652,18469,2
3653,18470,1
3654,18471,1
3655,18472,1
3656,18473,1
3657,18474,1
3658,18475,1
3659,18476,1
3660,18477,1
3661,18478,1
3662,18479,1
3663,18480,1
3664,18481,1
3665,18482,1
3666,18483,1
3667,18484,1
3668,18485,1
3669,18486,1
3670,18487,1
3671,18488,3
3672,18489,1
3673,18490,1
3674,18491,1
3675,18492,1
3676,18493,1
3677,18494,1
3678,18495,1
3679,18496,1
3680,18497,1
3681,18498,1
3682,18499,1
3683,18500,2
3684,18501,1
3685,18502,1
3686,18503,1
3687,18504,1
3688,18505,1
3689,18506,1
3690,18507,1
3691,18508,1
3692,18509,1
3693,18510,1
3694,18511,1
3695,18512,1
3696,18513,1
3697,18514,1
3698,18515,1
3699,18516,1
3700,18517,1
3701,18518,1
3702,18519,1
3703,18520,1
3704,18521,1
3705,18522,1
3706,18523,1
3707,18524,1
3708,18525,1
3709,18526,1
3710,18527,2
3711,18528,1
3712,18529,1
3713,18530,1
3714,18531,1
3715,18532,1
3716,18533,1
3717,18534,1
3718,18535,2
3719,18536,1
3720,18537,1
3721,18545,1
3722,18546,1
3723,18547,1
3724,18548,1
3725,18549,1
3726,18550,1
3727,18551,1
3728,18552,1
3729,18553,1
3730,18554,1
3731,18555,1
3732,18556,1
3733,18557,1
3734,18558,1
3735,18559,1
3736,18560,2
3737,18561,1
3738,18562,1
3739,18563,1
3740,18564,1
3741,18565,1
3742,18566,2
3743,18567,1
3744,18568,2
3745,18569,1
3746,18570,1
3747,18571,1
3748,18572,1
3749,18573,1
3750,18574,2
3751,18575,1
3752,18576,1
3753,18577,1
3754,18578,1
3755,18579,1
3756,18580,1
3757,18581,1
3758,18582,1
3759,18583,1
3760,18584,2
3761,18585,1
3762,18586,1
3763,18587,1
3764,18588,1
3765,18589,1
3766,18590,1
3767,18591,1
3768,18592,1
3769,18593,1
3770,18594,1
3771,18595,1
3772,18596,1
3773,18597,1
3774,18598,1
3775,18599,1
3776,18600,1
3777,18601,1
3778,18602,1
3779,18603,1
3780,18604,2
3781,18605,1
3782,18606,1
3783,18607,1
3784,18608,1
3785,18609,1
3786,18610,1
3787,18611,1
3788,18612,1
3789,18613,1
3790,18614,1
3791,18615,1
3792,18616,1
3793,18617,1
3794,18618,1
3795,18623,1
3796,18624,1
3797,18625,1
3798,18626,1
3799,18627,1
3800,18628,1
3801,18629,1
3802,18630,1
3803,18631,1
3804,18632,1
3805,18633,1
3806,18634,1
3807,18635,1
3808,18636,1
3809,18637,1
3810,18638,1
3811,18639,1
3812,18640,1
3813,18641,1
3814,18642,1
3815,18643,1
3816,18644,1
3817,18645,1
3818,18646,1
3819,18647,1
3820,18648,1
3821,18649,1
3822,18650,1
3823,18651,1
3824,18652,1
3825,18653,1
3826,18654,1
3827,18655,1
3828,18656,1
3829,18657,1
3830,18658,1
3831,18659,1
3832,18660,1
3833,18661,1
3834,18662,1
3835,18663,1
3836,18664,1
3837,18665,1
3838,18666,1
3839,18667,1
3840,18668,1
3841,18669,1
3842,18670,1
3843,18671,2
3844,18672,1
3845,18673,1
3846,18674,1
3847,18675,1
3848,18676,1
3849,18677,1
3850,18678,1
3851,18679,1
3852,18680,1
3853,18681,1
3854,18682,1
3855,18683,1
3856,18684,1
3857,18685,1
3858,18686,1
3859,18687,1
3860,18688,1
